x,y,z
4,18,c
4,11,c
4,10,c
4,8,c
5,7,c
6,7,c
14,7,c
17,7,c
19,7,c
24,7,c
28,7,c
35,7,c
37,7,c
41,7,c
43,7,c
47,7,c
51,8,c
55,8,c
59,8,c
65,8,c
69,8,c
73,8,c
79,7,c
84,7,c
89,6,c
92,6,c
95,6,c
104,6,c
113,6,c
117,6,c
125,6,c
130,6,c
143,6,c
145,6,c
155,6,c
159,6,c
166,6,c
166,7,c
174,8,c
183,8,c
184,8,c
185,8,c
185,8,c
189,8,c
192,8,c
197,8,c
198,8,c
199,8,c
197,8,c
196,9,c
195,10,c
194,12,c
194,13,c
194,16,c
194,16,c
194,18,c
194,19,c
194,20,c
193,23,c
191,28,c
190,33,c
190,39,c
190,39,c
190,41,c
189,44,c
187,48,c
186,50,c
186,54,c
184,57,c
183,62,c
182,63,c
181,65,c
181,65,c
185,58,c
186,54,c
188,51,c
188,48,c
190,43,c
191,39,c
192,35,c
192,31,c
192,28,c
193,27,c
193,25,c
194,23,c
194,21,c
195,17,c
195,13,c
195,12,c
195,11,c
197,7,c
197,7,c
197,6,c
198,6,c
199,6,c
200,6,c
201,6,c
202,6,c
204,6,c
205,7,c
207,7,c
208,7,c
209,7,c
209,7,c
209,7,c
212,7,c
217,7,c
224,7,c
233,7,c
248,7,c
254,7,c
255,7,c
256,7,c
262,7,c
269,7,c
269,7,c
274,8,c
275,8,c
275,8,c
280,8,c
281,8,c
281,8,c
281,8,c
274,7,c
269,6,c
265,6,c
257,5,c
253,5,c
248,5,c
246,5,c
242,5,c
240,5,c
236,5,c
232,6,c
227,6,c
224,7,c
220,7,c
219,7,c
218,7,c
217,7,c
217,7,c
217,7,c
217,7,c
217,9,c
217,11,c
217,13,c
217,17,c
217,18,c
218,21,c
218,25,c
218,29,c
218,29,c
218,32,c
218,32,c
218,37,c
218,39,c
218,44,c
218,47,c
217,50,c
215,51,c
214,53,c
214,55,c
214,56,c
214,56,c
213,58,c
213,59,c
212,61,c
211,62,c
210,63,c
209,64,c
209,65,c
209,65,c
207,67,c
206,69,c
203,71,c
203,72,c
201,72,c
199,74,c
198,74,c
196,75,c
195,75,c
194,75,c
194,76,c
193,77,c
192,78,c
193,79,c
194,81,c
195,83,c
196,86,c
197,89,c
197,90,c
198,93,c
198,95,c
200,98,c
200,99,c
200,99,c
202,101,c
203,104,c
204,105,c
204,105,c
206,105,c
208,107,c
211,109,c
214,111,c
215,111,c
218,112,c
223,112,c
226,112,c
231,112,c
233,112,c
236,112,c
239,112,c
242,112,c
246,112,c
250,112,c
252,112,c
255,112,c
256,112,c
256,112,c
258,112,c
260,112,c
261,112,c
265,113,c
265,113,c
266,113,c
267,114,c
268,115,c
268,115,c
269,117,c
269,118,c
270,118,c
270,118,c
270,119,c
270,119,c
270,120,c
270,120,c
270,122,c
269,124,c
269,126,c
268,128,c
268,128,c
268,129,c
267,131,c
267,139,c
267,141,c
267,144,c
267,147,c
267,147,c
267,148,c
267,150,c
267,153,c
267,155,c
267,157,c
267,159,c
267,160,c
268,161,c
269,169,c
270,172,c
270,173,c
270,175,c
270,179,c
271,182,c
273,186,c
274,189,c
274,190,c
274,191,c
274,191,c
275,192,c
276,195,c
276,196,c
277,196,c
277,198,c
277,201,c
277,201,c
277,203,c
277,203,c
277,208,c
277,212,c
278,214,c
278,217,c
278,219,c
278,222,c
277,223,c
277,224,c
276,226,c
276,228,c
276,232,c
276,233,c
275,235,c
275,236,c
275,238,c
275,242,c
275,243,c
275,247,c
275,248,c
275,251,c
275,252,c
274,255,c
274,256,c
274,257,c
273,258,c
272,256,c
271,251,c
270,251,c
269,246,c
269,245,c
268,240,c
268,239,c
266,238,c
266,238,c
265,238,c
264,238,c
263,238,c
261,236,c
259,233,c
260,233,c
261,233,c
263,232,c
263,232,c
264,232,c
266,232,c
266,233,c
266,233,c
266,234,c
266,235,c
267,237,c
267,237,c
267,237,c
267,237,c
266,237,c
266,237,c
264,237,c
264,237,c
263,235,c
263,234,c
263,233,c
264,233,c
264,233,c
265,233,c
266,234,c
266,236,c
266,236,c
266,237,c
266,237,c
266,237,c
264,238,c
264,238,c
263,238,c
263,237,c
263,236,c
263,236,c
263,235,c
263,234,c
263,231,c
262,229,c
261,227,c
261,226,c
261,224,c
258,222,c
257,221,c
257,220,c
257,220,c
256,220,c
256,220,c
255,220,c
255,220,c
252,218,c
252,215,c
252,214,c
253,214,c
255,213,c
256,213,c
257,213,c
258,213,c
258,214,c
258,215,c
258,216,c
258,216,c
258,217,c
257,218,c
254,219,c
254,219,c
253,219,c
252,216,c
252,216,c
252,216,c
252,215,c
254,214,c
254,214,c
255,214,c
255,214,c
255,214,c
255,214,c
256,214,c
256,215,c
256,216,c
258,218,c
258,219,c
258,221,c
258,222,c
259,222,c
259,224,c
260,225,c
261,228,c
263,230,c
265,231,c
266,236,c
267,239,c
268,242,c
269,243,c
270,245,c
272,247,c
272,250,c
273,251,c
273,252,c
274,256,c
275,256,c
271,256,c
270,255,c
269,255,c
268,255,c
266,254,c
264,254,c
261,252,c
254,250,c
253,250,c
250,248,c
248,248,c
247,247,c
246,247,c
245,246,c
241,244,c
240,243,c
237,242,c
234,242,c
229,239,c
222,236,c
216,234,c
211,233,c
206,230,c
203,229,c
200,226,c
199,224,c
198,222,c
198,222,c
198,221,c
197,219,c
197,216,c
197,216,c
197,213,c
197,211,c
198,210,c
201,209,c
202,208,c
203,208,c
204,208,c
204,207,c
204,204,c
201,202,c
197,201,c
197,201,c
196,201,c
196,201,c
196,203,c
197,207,c
198,209,c
199,207,c
201,205,c
202,203,c
201,203,c
199,204,c
196,206,c
196,207,c
195,211,c
195,213,c
194,214,c
194,214,c
194,215,c
194,214,c
194,210,c
194,209,c
193,208,c
193,207,c
192,207,c
189,207,c
189,208,c
188,208,c
187,209,c
185,209,c
184,210,c
183,210,c
182,211,c
181,211,c
180,211,c
180,211,c
179,211,c
177,211,c
177,211,c
176,211,c
172,209,c
172,209,c
172,208,c
172,208,c
172,208,c
172,208,c
173,208,c
172,207,c
173,202,c
173,199,c
173,199,c
173,197,c
173,194,c
174,192,c
175,188,c
176,186,c
176,184,c
178,183,c
180,178,c
181,176,c
182,174,c
183,171,c
185,169,c
185,168,c
186,165,c
187,162,c
187,157,c
188,155,c
188,153,c
188,152,c
189,150,c
189,147,c
189,146,c
189,146,c
191,142,c
192,138,c
192,138,c
193,135,c
193,133,c
194,128,c
195,125,c
197,122,c
198,120,c
200,116,c
201,114,c
202,112,c
204,111,c
204,109,c
205,106,c
205,107,c
203,109,c
202,110,c
202,112,c
202,114,c
201,116,c
199,119,c
198,120,c
196,122,c
196,124,c
194,135,c
192,136,c
192,138,c
191,140,c
191,141,c
190,143,c
190,144,c
189,146,c
189,148,c
189,149,c
188,150,c
188,153,c
187,157,c
187,160,c
187,163,c
186,164,c
186,166,c
186,169,c
186,174,c
185,177,c
184,180,c
182,182,c
180,185,c
179,187,c
176,191,c
175,194,c
173,198,c
171,200,c
171,201,c
169,201,c
168,202,c
167,202,c
166,203,c
165,204,c
164,204,c
163,204,c
163,204,c
162,204,c
162,204,c
159,204,c
158,204,c
158,204,c
156,204,c
152,201,c
151,201,c
151,200,c
151,199,c
151,196,c
151,193,c
152,192,c
152,191,c
153,191,c
155,189,c
155,188,c
156,186,c
156,183,c
157,183,c
158,182,c
158,182,c
158,181,c
159,180,c
160,179,c
160,177,c
160,177,c
161,176,c
161,175,c
161,175,c
162,174,c
161,172,c
157,175,c
154,179,c
148,187,c
142,187,c
137,182,c
140,178,c
142,178,c
143,177,c
145,175,c
151,168,c
151,169,c
147,178,c
143,185,c
140,190,c
136,195,c
127,189,c
125,176,c
131,173,c
139,168,c
142,167,c
143,167,c
148,178,c
149,189,c
144,197,c
143,198,c
140,192,c
139,185,c
139,176,c
142,169,c
148,166,c
148,167,c
147,179,c
142,187,c
140,189,c
136,186,c
134,176,c
134,170,c
138,166,c
142,164,c
143,164,c
145,172,c
143,179,c
138,183,c
135,184,c
131,184,c
127,180,c
128,173,c
137,165,c
150,165,c
152,181,c
142,192,c
136,191,c
130,186,c
128,179,c
131,171,c
145,180,c
139,184,c
131,186,c
122,186,c
117,182,c
117,169,c
121,165,c
126,164,c
129,164,c
134,166,c
134,176,c
130,179,c
129,180,c
126,177,c
125,167,c
127,162,c
132,159,c
145,158,c
151,159,c
155,164,c
156,166,c
158,170,c
159,172,c
161,173,c
162,173,c
163,173,c
164,172,c
165,172,c
166,171,c
167,170,c
169,169,c
169,168,c
169,168,c
170,168,c
172,165,c
172,165,c
172,165,c
173,165,c
173,163,c
175,163,c
175,163,c
176,162,c
176,162,c
178,162,c
179,162,c
181,162,c
182,162,c
182,161,c
183,161,c
183,161,c
181,161,c
178,161,c
176,161,c
175,162,c
173,163,c
172,163,c
171,163,c
73,195,d
81,198,d
89,200,d
95,201,d
99,202,d
105,204,d
111,207,d
116,209,d
125,212,d
132,216,d
137,217,d
143,220,d
145,222,d
150,226,d
150,227,d
152,228,d
157,233,d
158,234,d
161,239,d
164,242,d
168,248,d
170,251,d
173,252,d
176,255,d
180,257,d
184,260,d
187,262,d
192,265,d
197,270,d
200,271,d
203,273,d
206,276,d
210,278,d
213,281,d
215,283,d
221,288,d
222,289,d
223,290,d
228,294,d
234,296,d
238,298,d
243,300,d
247,301,d
248,302,d
250,304,d
251,304,d
251,305,d
251,309,d
249,317,d
245,326,d
244,327,d
241,330,d
240,330,d
239,331,d
237,332,d
234,336,d
230,340,d
227,343,d
224,347,d
223,348,d
222,352,d
220,356,d
219,357,d
217,359,d
217,360,d
215,362,d
214,362,d
214,363,d
201,364,d
196,365,d
196,365,d
195,365,d
193,366,d
190,368,d
184,369,d
178,371,d
175,371,d
171,372,d
166,373,d
161,373,d
153,373,d
148,373,d
142,373,d
134,371,d
127,367,d
126,367,d
120,364,d
113,361,d
107,357,d
101,353,d
94,349,d
83,343,d
75,335,d
71,333,d
64,327,d
61,326,d
58,323,d
57,321,d
55,318,d
54,317,d
53,315,d
52,311,d
51,308,d
51,307,d
51,305,d
51,302,d
51,297,d
51,290,d
51,288,d
52,283,d
53,279,d
54,276,d
56,273,d
58,262,d
58,259,d
58,256,d
59,252,d
59,250,d
59,249,d
59,247,d
61,238,d
62,236,d
62,233,d
64,230,d
65,226,d
68,219,d
71,212,d
73,208,d
74,203,d
74,201,d
75,199,d
73,196,d
71,190,d
69,188,d
68,186,d
66,184,d
63,181,d
61,179,d
60,177,d
57,176,d
52,175,d
50,175,d
45,174,d
39,173,d
32,171,d
29,170,d
26,167,d
24,165,d
24,165,d
20,160,d
18,158,d
16,155,d
14,152,d
12,148,d
11,145,d
11,142,d
11,141,d
11,140,d
13,140,d
13,140,d
15,140,d
19,140,d
25,140,d
33,142,d
35,142,d
38,144,d
43,146,d
44,147,d
45,149,d
49,151,d
51,153,d
56,156,d
60,157,d
65,158,d
72,160,d
73,160,d
77,162,d
79,164,d
82,167,d
84,168,d
88,170,d
90,172,d
94,174,d
100,178,d
104,179,d
114,182,d
121,185,d
123,187,d
126,188,d
133,193,d
137,196,d
139,198,d
142,200,d
145,201,d
147,202,d
152,204,d
161,207,d
166,209,d
169,210,d
176,213,d
182,215,d
189,217,d
195,219,d
199,222,d
203,224,d
207,227,d
208,228,d
211,229,d
214,231,d
219,235,d
221,237,d
223,238,d
229,242,d
232,242,d
233,243,d
241,246,d
248,249,d
259,251,d
260,252,d
271,259,d
276,262,d
281,263,d
283,263,d
287,266,d
290,267,d
294,270,d
299,273,d
304,275,d
306,277,d
312,279,d
318,283,d
319,284,d
326,288,d
328,288,d
332,289,d
335,292,d
337,293,d
338,294,d
340,295,d
341,295,d
344,299,d
345,300,d
345,300,d
339,303,d
338,303,d
329,304,d
329,304,d
324,306,d
318,306,d
315,306,d
310,305,d
307,305,d
299,303,d
295,302,d
290,302,d
283,300,d
280,300,d
275,298,d
271,297,d
269,296,d
266,295,d
265,295,d
263,294,d
263,294,d
262,292,d
262,293,d
261,295,d
260,296,d
259,299,d
258,300,d
257,301,d
255,305,d
253,307,d
252,310,d
250,314,d
249,316,d
247,319,d
246,320,d
243,325,d
243,326,d
240,331,d
238,333,d
236,335,d
235,338,d
231,342,d
229,346,d
224,351,d
222,352,d
219,356,d
218,358,d
216,359,d
216,361,d
215,363,d
205,365,d
197,367,d
193,368,d
187,369,d
179,371,d
174,372,d
169,373,d
159,373,d
155,374,d
150,374,d
146,374,d
143,374,d
142,374,d
141,374,d
138,373,d
134,372,d
130,369,d
124,368,d
120,366,d
118,365,d
112,360,d
107,358,d
103,356,d
100,354,d
94,350,d
90,347,d
86,343,d
84,341,d
78,337,d
75,334,d
71,331,d
67,328,d
59,322,d
58,322,d
57,320,d
55,317,d
53,314,d
52,313,d
50,309,d
50,306,d
50,304,d
50,299,d
50,295,d
50,290,d
50,290,d
50,288,d
50,288,d
51,286,d
54,278,d
54,277,d
55,277,d
56,273,d
58,266,d
60,254,d
60,250,d
60,248,d
61,245,d
62,237,d
63,230,d
65,224,d
66,219,d
67,214,d
69,211,d
71,207,d
73,206,d
74,204,d
74,200,d
74,196,d
74,196,d
73,191,d
71,189,d
70,188,d
67,185,d
65,183,d
64,182,d
63,182,d
59,181,d
55,180,d
54,180,d
50,179,d
49,178,d
47,177,d
42,174,d
40,173,d
39,173,d
36,170,d
32,168,d
29,165,d
27,163,d
24,159,d
21,155,d
21,154,d
19,150,d
18,148,d
18,147,d
17,146,d
16,142,d
14,139,d
14,138,d
15,138,d
15,138,d
17,138,d
25,141,d
31,143,d
36,144,d
41,146,d
48,148,d
54,151,d
63,155,d
69,158,d
75,161,d
81,164,d
88,167,d
95,172,d
98,175,d
99,175,d
102,177,d
104,179,d
108,181,d
111,183,d
118,186,d
121,188,d
129,190,d
137,193,d
142,194,d
148,197,d
155,200,d
160,203,d
164,205,d
157,204,d
159,204,d
164,206,d
169,210,d
175,213,d
178,215,d
184,218,d
189,220,d
195,222,d
201,225,d
209,229,d
211,230,d
217,234,d
222,236,d
227,239,d
229,240,d
233,242,d
237,243,d
242,245,d
247,246,d
254,250,d
258,251,d
260,252,d
264,253,d
269,255,d
271,257,d
272,258,d
275,259,d
278,261,d
279,262,d
281,263,d
282,263,d
286,267,d
287,267,d
287,268,d
293,271,d
298,273,d
303,274,d
308,276,d
310,277,d
315,279,d
317,280,d
321,282,d
326,284,d
331,286,d
335,290,d
341,292,d
344,295,d
345,296,d
345,296,d
345,298,d
345,300,d
345,301,d
344,303,d
343,303,d
336,306,d
334,306,d
328,307,d
318,307,d
308,307,d
304,306,d
300,305,d
294,304,d
287,303,d
285,302,d
283,302,d
279,300,d
277,299,d
270,298,d
267,298,d
263,296,d
262,294,d
260,297,d
257,302,d
255,305,d
253,306,d
253,306,d
247,306,d
247,305,d
243,303,d
242,302,d
239,300,d
232,294,d
229,291,d
226,288,d
224,286,d
221,284,d
216,279,d
209,275,d
205,273,d
202,271,d
198,267,d
194,263,d
187,257,d
182,253,d
180,251,d
176,249,d
170,244,d
168,242,d
160,238,d
154,236,d
154,235,d
151,234,d
151,233,d
151,233,d
153,232,d
149,228,d
143,224,d
138,220,d
133,218,d
131,216,d
125,214,d
122,213,d
116,211,d
109,208,d
102,207,d
91,202,d
89,201,d
83,199,d
78,198,d
77,197,d
76,197,d
327,54,a
331,56,a
334,58,a
337,59,a
340,59,a
341,60,a
346,61,a
350,62,a
350,63,a
353,67,a
357,71,a
358,71,a
361,73,a
365,79,a
367,80,a
369,85,a
370,89,a
371,90,a
371,90,a
368,84,a
366,76,a
365,74,a
364,74,a
364,74,a
364,74,a
368,79,a
371,84,a
372,87,a
371,87,a
367,81,a
364,79,a
362,76,a
357,73,a
357,72,a
356,71,a
355,69,a
352,65,a
350,62,a
349,62,a
348,62,a
349,62,a
351,62,a
353,61,a
355,61,a
357,61,a
358,60,a
359,59,a
360,59,a
362,58,a
364,56,a
365,56,a
366,59,a
369,64,a
370,64,a
371,65,a
371,65,a
375,66,a
379,67,a
383,67,a
387,67,a
389,67,a
390,67,a
393,67,a
397,67,a
398,67,a
399,67,a
401,69,a
403,73,a
404,79,a
407,85,a
409,88,a
412,94,a
413,99,a
414,101,a
416,106,a
418,109,a
418,111,a
422,119,a
423,121,a
424,123,a
424,126,a
425,128,a
425,132,a
427,140,a
428,141,a
429,147,a
430,150,a
430,154,a
430,157,a
430,160,a
430,161,a
430,163,a
430,168,a
429,173,a
428,175,a
428,180,a
427,181,a
426,182,a
425,187,a
424,191,a
424,195,a
424,198,a
423,200,a
423,201,a
422,202,a
420,205,a
419,209,a
418,210,a
418,211,a
417,212,a
416,215,a
414,217,a
413,219,a
410,223,a
408,230,a
407,235,a
406,235,a
406,238,a
405,241,a
405,242,a
402,245,a
402,245,a
400,248,a
397,250,a
395,253,a
392,255,a
390,257,a
389,259,a
388,259,a
386,260,a
376,266,a
372,268,a
371,268,a
369,268,a
358,270,a
352,271,a
345,271,a
335,271,a
328,270,a
325,270,a
320,268,a
308,260,a
305,255,a
302,251,a
299,247,a
298,246,a
295,241,a
293,239,a
295,239,a
296,239,a
300,239,a
302,239,a
310,240,a
316,241,a
316,242,a
320,243,a
324,243,a
327,243,a
331,243,a
333,243,a
335,243,a
338,243,a
343,243,a
345,243,a
347,243,a
349,243,a
352,242,a
353,240,a
357,239,a
358,238,a
360,237,a
364,234,a
367,231,a
369,230,a
370,225,a
372,222,a
373,218,a
373,216,a
373,214,a
373,210,a
373,207,a
373,206,a
373,204,a
373,200,a
373,198,a
373,195,a
374,191,a
375,187,a
375,185,a
375,184,a
375,182,a
375,178,a
375,177,a
375,176,a
375,176,a
374,173,a
374,173,a
373,172,a
372,171,a
370,168,a
369,166,a
369,165,a
369,160,a
369,158,a
369,155,a
369,151,a
370,147,a
370,142,a
370,139,a
370,137,a
369,131,a
368,126,a
368,124,a
368,119,a
368,116,a
368,114,a
367,109,a
366,106,a
364,104,a
364,102,a
360,99,a
360,97,a
356,94,a
355,93,a
354,91,a
350,88,a
346,87,a
345,86,a
337,83,a
335,81,a
333,81,a
331,78,a
330,76,a
328,75,a
328,74,a
324,70,a
321,66,a
321,66,a
321,65,a
321,62,a
321,61,a
323,59,a
323,58,a
324,58,a
325,55,a
325,54,a
325,54,a
73,208,d
72,204,d
71,201,d
70,199,d
70,199,d
70,198,d
70,198,d
70,192,d
69,191,d
67,188,d
64,186,d
63,185,d
61,183,d
58,183,d
56,182,d
53,180,d
51,177,d
50,175,d
50,176,d
56,178,d
60,181,d
62,183,d
64,187,d
67,192,d
69,195,d
70,197,d
70,198,d
71,201,d
71,201,d
71,202,d
71,201,d
72,196,d
73,194,d
73,193,d
